cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
lung,spsm_global,baseline,40000,5,2,0.7681754687696631,0.1603450500383105,0.03875,0.961,0.0350258071389442,0.980814031278281,-0.1013338805584583,310
lung,spsm_global,baseline,40000,5,3,0.7622184235915936,0.1613652912502878,0.03875,0.9615,0.0349341212363007,0.978701743061201,-0.0582815042301748,310
lung,spsm_global,baseline,40000,5,4,0.7480206803976679,0.1642290014864245,0.03875,0.961125,0.0349665256400385,0.9076036757264844,-0.2992640615422198,310
lung,spsm_global,baseline,40000,6,0,0.7708004859207942,0.1727926669297278,0.038625,0.961875,0.0346451593243775,1.0023924345596789,-0.0364627053345435,309
lung,spsm_global,baseline,40000,6,1,0.757880959504216,0.158734959030628,0.038625,0.9615,0.034960098269881,0.9370006199416044,-0.2026514793080928,309
lung,spsm_global,baseline,40000,6,2,0.7670802047065733,0.1467641828107196,0.03875,0.96025,0.0354127061126336,0.92813672000259,-0.2450229579322347,310
lung,spsm_global,baseline,40000,6,3,0.7563586979319603,0.1497228836504428,0.03875,0.961125,0.0352480593434375,0.925640014145368,-0.2449872315773031,310
lung,spsm_global,baseline,40000,6,4,0.7890169470195898,0.1782817968800165,0.03875,0.961125,0.0345205299767889,1.0597875532999022,0.1190748266610064,310
lung,spsm_global,baseline,40000,7,0,0.766191433773515,0.147586269499694,0.038625,0.960875,0.0351458402759927,0.9777954053194328,-0.0567945123021563,309
lung,spsm_global,baseline,40000,7,1,0.7649497016434541,0.1779363955117831,0.038625,0.9615,0.0344888921219576,0.9947302330505096,-0.0603503908771745,309
lung,spsm_global,baseline,40000,7,2,0.7735290909853602,0.1377118409449635,0.03875,0.96025,0.0356469889824539,0.9229856964198104,-0.2785723572484914,310
lung,spsm_global,baseline,40000,7,3,0.7642713620537774,0.1629271634604641,0.03875,0.962,0.0350161017526464,0.9331235217785712,-0.2462992426169561,310
lung,spsm_global,baseline,40000,7,4,0.7732669155585385,0.1702068339076466,0.03875,0.961125,0.0347590223706875,1.0131678959429624,0.0225531504282517,310
