cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,learnpp_mf,baseline,40000,1,3,0.7226549888604938,0.1515311521640267,0.051375,0.948375,0.0464915602807508,0.937131985412186,-0.1405618637095082,411
prostate,learnpp_mf,baseline,40000,1,4,0.7485319500386405,0.1618124347296946,0.0515,0.9485,0.0462425702684803,1.0187523449118827,0.0566121146457727,412
prostate,learnpp_mf,baseline,40000,2,0,0.7210216541485485,0.1482901874276738,0.051375,0.948375,0.0465698297142859,0.8896842800734779,-0.2965569523315839,411
prostate,learnpp_mf,baseline,40000,2,1,0.7448950475444835,0.1524422077698219,0.051375,0.9485,0.0464196762943977,0.964679490992615,-0.101250465890238,411
prostate,learnpp_mf,baseline,40000,2,2,0.7329828773173107,0.146147860486087,0.051375,0.948375,0.0465573016698588,0.9588197730658342,-0.1179597986939052,411
prostate,learnpp_mf,baseline,40000,2,3,0.7370271801387525,0.164100076362931,0.051375,0.948875,0.0460948387479679,1.00144634815625,0.0006582330676415,411
prostate,learnpp_mf,baseline,40000,2,4,0.7597792695159961,0.1630303638198327,0.0515,0.948,0.0460731873673459,1.07742062663246,0.1961719850719069,412
prostate,learnpp_mf,baseline,40000,3,0,0.7216482814317946,0.1427043560354704,0.051375,0.948375,0.0468020808375968,0.8915852620531254,-0.2949815159248709,411
prostate,learnpp_mf,baseline,40000,3,1,0.7574636615488098,0.1406190109352419,0.051375,0.948125,0.0466543244745505,1.0074050396300005,0.0143228644825487,411
prostate,learnpp_mf,baseline,40000,3,2,0.7544866609662659,0.1687118736748228,0.051375,0.9485,0.0459426746906535,1.0568265508377632,0.1382423557809833,411
prostate,learnpp_mf,baseline,40000,3,3,0.7325675303511069,0.1534111559223145,0.051375,0.948875,0.0464437316767053,0.9457055670364468,-0.1310442752376892,411
prostate,learnpp_mf,baseline,40000,3,4,0.7360292951057112,0.1662349295901191,0.0515,0.94875,0.0461109073715414,0.989851303453107,-0.0430462641647799,412
prostate,learnpp_mf,baseline,40000,4,0,0.7668747729698414,0.1703961988641195,0.051375,0.948375,0.0457989376470514,1.104494582387444,0.2426679068887605,411
prostate,learnpp_mf,baseline,40000,4,1,0.7295839573156049,0.152755334007129,0.051375,0.948625,0.0463862230789101,0.9635950800936968,-0.0970882873922585,411
prostate,learnpp_mf,baseline,40000,4,2,0.7333316982352803,0.165586184866982,0.051375,0.948875,0.0461395899188647,0.9699205108747472,-0.0851450504811877,411
prostate,learnpp_mf,baseline,40000,4,3,0.7312229026581244,0.1425361228365793,0.051375,0.94825,0.0468957480273292,0.8852605395223095,-0.3252247264647762,411
