cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,learnpp_mf,full,40000,3,0,0.8153761094220441,0.2496818506849774,0.051375,0.949125,0.04360675443117675,1.22803301021828,0.5913568135780274,411
prostate,learnpp_mf,full,40000,3,1,0.8287968980586898,0.23587401328153318,0.051375,0.948875,0.04372346391438819,1.2280105490654192,0.5943967152776682,411
prostate,learnpp_mf,full,40000,3,2,0.83793837860471,0.2589714898356618,0.051375,0.949625,0.04323010678321111,1.3051813453187804,0.7669421190460242,411
prostate,learnpp_mf,full,40000,3,3,0.8053495919789143,0.251364872039862,0.051375,0.94875,0.04373505721815324,1.1994749190158573,0.5517916447676483,411
prostate,learnpp_mf,full,40000,3,4,0.8095682183416841,0.264509960306047,0.0515,0.949,0.043182419293085146,1.209755745807737,0.5168762621067223,412
prostate,learnpp_mf,full,40000,4,0,0.8322326879184528,0.2678192202440359,0.051375,0.949375,0.04294776996077937,1.298030121017767,0.7235712016789836,411
prostate,learnpp_mf,full,40000,4,1,0.8131971008108485,0.2586656838959551,0.051375,0.949,0.043352118030361396,1.2355225284447642,0.6019228941490243,411
prostate,learnpp_mf,full,40000,4,2,0.816861323486837,0.2685453208158966,0.051375,0.949375,0.04323787226497964,1.2475607219264133,0.6330482080459026,411
prostate,learnpp_mf,full,40000,4,3,0.8094528865732481,0.2441991441923832,0.051375,0.9485,0.043759414344205515,1.1712465215069616,0.43570244344084363,411
prostate,learnpp_mf,full,40000,4,4,0.824236562840663,0.26249563247092594,0.0515,0.949125,0.04349141113918102,1.2459112128659777,0.6850083179721481,412
prostate,learnpp_mf,full,40000,5,0,0.8156521524462829,0.2332582936070784,0.051375,0.94875,0.04380148584494553,1.1644298372880146,0.4391856239147088,411
prostate,learnpp_mf,full,40000,5,1,0.8154211547703666,0.24233540770904263,0.051375,0.949375,0.043723580898688885,1.2045020097890178,0.5452907142195973,411
prostate,learnpp_mf,full,40000,5,2,0.8225370373754559,0.27505689107459436,0.051375,0.94875,0.04301094019782904,1.3090363528115747,0.7746531302441289,411
prostate,learnpp_mf,full,40000,5,3,0.8167106379799934,0.2629983277630966,0.051375,0.949,0.043206031799595604,1.2185791761724316,0.5479632508337612,411
prostate,learnpp_mf,full,40000,5,4,0.8265837794473645,0.272516171449951,0.0515,0.9495,0.04316564553392695,1.289080921384574,0.7337751689089649,412
